customer_id,gender,is_female,is_senior_citizen,partner,dependents,partner_dependents,has_phone,phone_service,phone_service_type,has_internet,internet_service,internet_service_type,has_phone_and_internet,service_type,contract_type,contract_type,payment_type,monthly_charges,Avg_monthly_charge,total_charges,Tenure_Mo,Tenure_Days,start_date,churn,has_churned,,
6231-WFGFH,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.5,19.4,77.6,4,115,20210416,No,FALSE,,
6257-RJOHI,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,50.8,50.6,202.3,4,121,20210410,No,FALSE,,
6350-XFYGW,Male,FALSE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,94.75,105.6,422.4,4,136,20210327,No,FALSE,,
6402-EJMWF,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,55.3,59.6,238.5,4,131,20210331,No,FALSE,,
6630-UJZMY,Female,TRUE,1,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,83.25,77,308.05,4,113,20210419,No,FALSE,,
6705-LXORM,Female,TRUE,1,Yes,No,1,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,70.05,75.7,302.6,4,131,20210331,No,FALSE,,
6786-OBWQR,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,80.85,89,356.1,4,134,20210329,No,FALSE,,
6994-KERXL,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,55.9,59.6,238.5,4,130,20210402,No,FALSE,,
7044-YAACC,Male,FALSE,1,Yes,No,1,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,70.2,70.1,280.35,4,121,20210410,No,FALSE,,
7075-BNDVQ,Female,TRUE,0,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Mailed check,35,33.9,135.75,4,118,20210414,No,FALSE,,
7234-KMNRQ,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19,18.4,73.45,4,118,20210414,No,FALSE,,
7339-POGZN,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,50.7,53.6,214.55,4,129,20210403,No,FALSE,,
7343-EOBEU,Male,FALSE,0,Yes,No,1,TRUE,2,Two or More Lines,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,23.6,22.3,89.05,4,115,20210417,No,FALSE,,
7853-OETYL,Female,TRUE,0,Yes,No,1,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,29.05,32.4,129.6,4,136,20210327,No,FALSE,,
7874-ECPQJ,Female,TRUE,0,No,Yes,2,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Bank transfer (automatic),20.05,21.4,85.5,4,130,20210402,No,FALSE,,
7976-CICYS,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Credit card (automatic),20.7,20.9,83.75,4,123,20210408,No,FALSE,,
8120-JDCAM,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,69.55,71.2,284.9,4,125,20210407,No,FALSE,,
8266-VBFQL,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,90.4,89.2,356.65,4,120,20210411,No,FALSE,,
8313-KTIHG,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,61.3,62.4,249.4,4,124,20210408,No,FALSE,,
8388-FYNPZ,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,56.75,61.3,245.15,4,131,20210331,No,FALSE,,
8404-GFGCZ,Male,FALSE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,65.6,62.5,250.1,4,116,20210416,No,FALSE,,
8676-OOQEJ,Male,FALSE,0,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,30.5,29.6,118.4,4,118,20210413,No,FALSE,,
8714-CTZJW,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),82.85,79.9,319.6,4,117,20210414,No,FALSE,,
8746-OQQRW,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,25.25,25.5,101.9,4,123,20210409,No,FALSE,,
9277-JOOMO,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,24.6,21.6,86.35,4,107,20210425,No,FALSE,,
9294-TDIPC,Male,FALSE,0,No,Yes,2,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.2,20.9,83.75,4,126,20210405,No,FALSE,,
9348-YVOMK,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),44.8,44.1,176.2,4,120,20210412,No,FALSE,,
9367-OIUXP,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.7,18.3,73.05,4,107,20210424,No,FALSE,,
9618-LFJRU,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Credit card (automatic),20.45,20.7,82.85,4,123,20210408,No,FALSE,,
9626-WEQRM,Female,TRUE,0,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Mailed check,29.15,27.5,110.05,4,115,20210417,No,FALSE,,
9714-EDSUC,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,94.9,90.1,360.55,4,116,20210416,No,FALSE,,
9842-EFSYY,Female,TRUE,0,No,Yes,2,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Mailed check,57.2,55.9,223.75,4,119,20210413,No,FALSE,,
0018-NYROU,Female,TRUE,0,Yes,No,1,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,68.95,70.3,351.5,5,155,20210307,No,FALSE,,
0295-QVKPB,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),63.95,63.6,318.1,5,151,20210311,No,FALSE,,
0867-LDTTC,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),75.15,78.5,392.65,5,159,20210304,No,FALSE,,
1635-FJFCC,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),44.05,40.4,202.15,5,140,20210323,No,FALSE,,
1641-BYBTK,Male,FALSE,0,No,Yes,2,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.2,19.7,98.35,5,148,20210314,No,FALSE,,
1814-DKOLC,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,25.45,27,134.75,5,161,20210301,No,FALSE,,
1855-CFULU,Female,TRUE,1,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.05,18.3,91.45,5,139,20210324,No,FALSE,,
1925-GMVBW,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Credit card (automatic),20.55,19.2,96.1,5,142,20210320,No,FALSE,,
2075-RMJIK,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,49.4,46.5,232.55,5,143,20210319,No,FALSE,,
2135-DQWAQ,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,85.3,84.1,420.45,5,150,20210313,No,FALSE,,
2159-TURXX,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Credit card (automatic),20.05,19.1,95.55,5,145,20210318,No,FALSE,,
2233-FAGXV,Female,TRUE,0,Yes,Yes,3,TRUE,2,Two or More Lines,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,24.3,26.5,132.25,5,166,20210225,No,FALSE,,
2439-QKJUL,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.25,22,109.8,5,165,20210226,No,FALSE,,
2732-ISEZX,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.5,20.9,104.3,5,155,20210308,No,FALSE,,
2799-ARNLO,Female,TRUE,1,Yes,No,1,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,69.35,68.3,341.6,5,150,20210313,No,FALSE,,
2928-HLDBA,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.7,22.6,112.75,5,166,20210225,No,FALSE,,
3113-IWHLC,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,55.8,54.9,274.35,5,150,20210313,No,FALSE,,
3363-EWLGO,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.95,21.9,109.6,5,167,20210223,No,FALSE,,
3420-ZDBMA,Male,FALSE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,71.45,74.3,371.6,5,158,20210304,No,FALSE,,
3675-EQOZA,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Bank transfer (automatic),20.65,18.7,93.55,5,138,20210325,No,FALSE,,
3694-GLTJM,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Credit card (automatic),19.65,18.4,92.05,5,142,20210320,No,FALSE,,
4130-MZLCC,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),50.55,49,244.75,5,147,20210315,No,FALSE,,
4324-AHJKS,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),55.8,60.1,300.4,5,164,20210227,No,FALSE,,
4395-PZMSN,Male,FALSE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,85.55,81.7,408.5,5,145,20210317,No,FALSE,,
4468-YDOVK,Male,FALSE,0,No,Yes,2,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),48.65,47,235.2,5,147,20210315,No,FALSE,,
4482-FTFFX,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,56.15,58.3,291.45,5,158,20210305,No,FALSE,,
4566-NECEV,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,96.55,100,500.1,5,158,20210305,No,FALSE,,
4710-NKCAW,Male,FALSE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),64.4,63.4,316.9,5,150,20210313,No,FALSE,,
4719-UMSIY,Male,FALSE,0,No,Yes,2,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.65,20.2,100.9,5,156,20210306,No,FALSE,,
4785-NKHCX,Male,FALSE,1,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Bank transfer (automatic),20.05,18.8,94.15,5,143,20210320,No,FALSE,,
4853-OITSN,Male,FALSE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,89.15,82.7,413.25,5,141,20210322,No,FALSE,,
5349-AZPEW,Female,TRUE,0,Yes,Yes,3,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Mailed check,25.05,25.1,125.5,5,152,20210310,No,FALSE,,
5399-ZIMKF,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,74.65,76.7,383.65,5,156,20210306,No,FALSE,,
5404-GGUKR,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,51.35,52.5,262.3,5,155,20210307,No,FALSE,,
5702-SKUOB,Female,TRUE,0,Yes,No,1,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.6,18.7,93.45,5,145,20210317,No,FALSE,,
5882-CMAZQ,Female,TRUE,0,Yes,Yes,3,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,34.25,32.7,163.55,5,145,20210317,No,FALSE,,
5955-EPOAZ,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.95,21.9,109.5,5,159,20210304,No,FALSE,,
6034-YMTOB,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,75.65,79.9,399.45,5,161,20210302,No,FALSE,,
6175-IRFIT,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,78.75,85.3,426.35,5,165,20210226,No,FALSE,,
6198-ZFIOJ,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,75.6,80.5,402.5,5,162,20210301,No,FALSE,,
6377-KSLXC,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.95,21.4,107.05,5,163,20210227,No,FALSE,,
6435-SRWBJ,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,82.75,83.6,417.75,5,154,20210309,No,FALSE,,
6458-CYIDZ,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,80.7,75,374.8,5,141,20210321,No,FALSE,,
6469-QJKZW,Female,TRUE,0,Yes,No,1,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Electronic check,20.15,18.3,91.4,5,138,20210325,No,FALSE,,
6490-FGZAT,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.65,21.9,109.3,5,161,20210302,No,FALSE,,
6621-YOBKI,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.35,18.6,92.75,5,139,20210324,No,FALSE,,
6624-JDRDS,Female,TRUE,0,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Bank transfer (automatic),29.45,32.3,161.45,5,167,20210224,No,FALSE,,
6637-KYRCV,Female,TRUE,0,Yes,Yes,3,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,30.5,33.4,167.2,5,167,20210224,No,FALSE,,
6734-GMPVK,Male,FALSE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,105.3,110.1,550.6,5,159,20210303,No,FALSE,,
6806-YDEUL,Female,TRUE,1,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Bank transfer (automatic),19.5,21.4,106.8,5,167,20210224,No,FALSE,,
6918-UMQCG,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,80.2,76.9,384.25,5,146,20210317,No,FALSE,,
6921-OZMFH,Male,FALSE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,55.7,51.9,259.4,5,142,20210321,No,FALSE,,
6972-SNKKW,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20,21.8,109.2,5,166,20210224,No,FALSE,,
7009-LGECI,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),50.55,47.1,235.65,5,142,20210321,No,FALSE,,
7129-ACFOG,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,53.8,56.8,283.95,5,161,20210302,No,FALSE,,
7284-BUYEC,Female,TRUE,0,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Credit card (automatic),50.95,45.9,229.4,5,137,20210326,No,FALSE,,
7326-RIGQZ,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,69.8,75.6,377.85,5,165,20210226,No,FALSE,,
7521-AFHAB,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,44.8,44.1,220.45,5,150,20210313,No,FALSE,,
7878-JGDKK,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,44.55,44.2,220.75,5,151,20210312,No,FALSE,,
7905-TVXTA,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,64.35,70.5,352.65,5,167,20210224,No,FALSE,,
8035-PWSEV,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,89.25,97.4,487.05,5,166,20210225,No,FALSE,,
8212-DJRCH,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,90.35,86.9,434.5,5,146,20210316,No,FALSE,,
8217-QYOHV,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,55.75,53.4,266.95,5,146,20210317,No,FALSE,,
8242-SOQUO,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,84.7,78.5,392.5,5,141,20210322,No,FALSE,,
8250-ZNGGW,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),59.9,57.6,287.85,5,146,20210316,No,FALSE,,
8410-BGQXN,Male,FALSE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.4,18.7,93.4,5,146,20210316,No,FALSE,,
8739-XNIKG,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,84,85,424.75,5,154,20210309,No,FALSE,,
8873-GLDMH,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,73.85,80.3,401.3,5,165,20210225,No,FALSE,,
9389-ACWBI,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),69.95,64.1,320.4,5,139,20210323,No,FALSE,,
9696-RMYBA,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,80.1,79.7,398.55,5,151,20210311,No,FALSE,,
9708-HPXWZ,Male,FALSE,1,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Credit card (automatic),45.4,43,214.75,5,144,20210319,No,FALSE,,
9761-XUJWD,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),65.6,68,339.9,5,158,20210305,No,FALSE,,
9929-PLVPA,Female,TRUE,0,No,Yes,2,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Credit card (automatic),20.4,18.9,94.5,5,141,20210322,No,FALSE,,
0096-BXERS,Female,TRUE,0,Yes,No,1,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,50.35,52.4,314.55,6,190,20210131,No,FALSE,,
0311-QYWSS,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,49.45,52.4,314.6,6,194,20210128,No,FALSE,,
0314-TKOSI,Female,TRUE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,55.15,53.8,322.9,6,178,20210212,No,FALSE,,
1356-MKYSK,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),78.65,80.6,483.3,6,187,20210204,No,FALSE,,
1658-TJVOA,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,74.1,75.2,450.9,6,185,20210205,No,FALSE,,
2041-JIJCI,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,64,61.7,370.25,6,176,20210215,No,FALSE,,
2235-DWLJU,Female,TRUE,1,No,No,0,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,44.4,43.8,263.05,6,180,20210210,No,FALSE,,
2676-OXPPQ,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Bank transfer (automatic),55.7,55.9,335.65,6,183,20210207,No,FALSE,,
2720-FVBQP,Female,TRUE,0,Yes,Yes,3,TRUE,2,Two or More Lines,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),48.95,45.5,273.25,6,170,20210221,No,FALSE,,
2739-CCZMB,Male,FALSE,0,No,Yes,2,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Credit card (automatic),20.35,20.3,122,6,182,20210208,No,FALSE,,
3077-RSNTJ,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.7,18.9,113.5,6,175,20210215,No,FALSE,,
3258-SANFR,Male,FALSE,1,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Credit card (automatic),44.7,46.1,276.5,6,188,20210202,No,FALSE,,
3453-RTHJQ,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,69.1,72.5,435,6,191,20210130,No,FALSE,,
3462-BJQQA,Female,TRUE,0,No,No,0,TRUE,2,Two or More Lines,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,89.75,92.1,552.65,6,187,20210203,No,FALSE,,
3724-UCSHY,Male,FALSE,0,Yes,Yes,3,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,19.55,20.5,122.9,6,191,20210130,No,FALSE,,
3977-QCRSL,Female,TRUE,0,No,No,0,TRUE,1,One Line,FALSE,0,No Internet Service,FALSE,Phone Only,0,Month-to-Month,Mailed check,20.15,19.7,117.95,6,178,20210212,No,FALSE,,
4115-NZRKS,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,89.15,95.7,574.35,6,196,20210126,No,FALSE,,
4256-ZWTZI,Female,TRUE,0,No,Yes,2,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,51,47.8,286.8,6,171,20210219,No,FALSE,,
4452-QIIEB,Male,FALSE,0,No,No,0,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,43.9,46.4,278.4,6,193,20210129,No,FALSE,,
4647-XXZAM,Female,TRUE,0,Yes,Yes,3,TRUE,1,One Line,TRUE,1,DSL,TRUE,Phone & Internet,0,Month-to-Month,Mailed check,45.5,47.5,285.2,6,191,20210131,No,FALSE,,
4847-TAJYI,Female,TRUE,1,No,No,0,TRUE,1,One Line,TRUE,2,Fiber Optic,TRUE,Phone & Internet,0,Month-to-Month,Electronic check,89.35,94.6,567.8,6,193,20210128,No,FALSE,,
5215-LNLDJ,Female,TRUE,0,Yes,Yes,3,FALSE,0,No Phone Service,TRUE,1,DSL,FALSE,Internet Only,0,Month-to-Month,Electronic check,24.7,24.8,149.05,6,184,20210207,No,FALSE,,
